Time;Temperature;Humidity;Air Quality;Light;Loudness;Power Consumption;is_anomaly;anomaly_score
2024-06-25 00:11:00;24.978;64.657;39.352;347.423;49.438;53.726;0;0.043
2024-06-25 00:12:00;27.261;58.158;31.932;445.6;43.023;67.815;0;0.103
2024-06-25 00:13:00;25.021;74.936;23.313;408.203;48.986;58.452;0;0.051
2024-06-25 00:14:00;25.331;69.557;28.224;417.459;47.452;48.222;0;0.145
2024-06-25 00:15:00;23.166;65.529;29.009;351.222;42.26;56.738;0;0.015
2024-06-25 00:16:00;25.322;71.319;51.028;366.05;45.921;60.267;0;0.075
2024-06-25 00:17:00;22.364;60.768;40.927;400.112;44.846;50.883;0;0.064
2024-06-25 00:18:00;23.624;67.717;43.117;428.013;46.877;62.625;0;0.049
2024-06-25 00:19:00;27.141;65.999;22.237;252.42;44.33;57.674;0;0.097
2024-06-25 00:20:00;27.179;66.32;30.416;284.228;44.078;38.603;0;0.02
2024-06-25 00:21:00;26.638;71.362;47.097;415.472;49.107;57.098;0;0.107
2024-06-25 00:22:00;24.55;68.662;42.294;336.156;44.704;52.158;0;0.147
2024-06-25 00:23:00;25.928;66.444;38.822;316.414;47.479;58.76;0;0.121
2024-06-25 00:24:00;25.995;56.726;44.519;287.292;44.324;61.61;0;0.129
2024-06-25 00:25:00;24.262;60.2;53.086;322.249;50.0;56.366;0;0.054
2024-06-25 00:26:00;28.255;64.386;38.232;279.882;42.965;66.657;0;0.049
2024-06-25 00:27:00;27.316;65.467;40.555;454.555;43.158;53.749;0;0.078
2024-06-25 00:28:00;25.669;59.349;41.541;348.878;49.574;59.374;0;0.007
2024-06-25 00:29:00;26.04;77.058;59.137;347.102;43.665;60.635;0;0.142
2024-06-25 00:30:00;26.313;72.582;23.205;379.404;49.803;54.319;0;0.022
2024-06-25 00:31:00;22.937;68.011;45.466;398.117;47.676;60.451;0;0.135
2024-06-25 00:32:00;25.629;65.36;39.082;397.294;44.536;50.837;0;0.013
2024-06-25 00:33:00;24.977;63.939;44.534;403.681;39.56;52.042;0;0.123
2024-06-25 00:34:00;24.498;60.24;34.741;318.458;44.942;45.813;0;0.023
2024-06-25 00:35:00;25.578;65.387;39.608;335.107;45.305;56.69;0;0.006
2024-06-25 00:36:00;28.697;66.289;45.691;388.452;48.502;57.277;0;0.108
2024-06-25 00:37:00;26.961;58.791;64.903;323.631;49.765;63.255;0;0.042
2024-06-25 00:38:00;25.143;66.671;46.464;349.745;42.945;60.538;0;0.107
2024-06-25 00:39:00;26.859;64.224;33.215;369.938;47.404;53.006;0;0.083
2024-06-25 00:40:00;28.099;55.461;36.61;389.259;47.296;46.753;0;0.016
2024-06-25 00:41:00;27.387;60.698;36.373;261.116;48.22;58.03;0;0.14
2024-06-25 00:42:00;26.089;62.932;25.635;385.737;46.496;62.775;0;0.068
2024-06-25 00:43:00;25.03;74.438;37.359;338.314;39.173;60.286;0;0.11
2024-06-25 00:44:00;27.047;67.783;45.863;385.373;44.534;62.591;0;0.075
2024-06-25 00:45:00;26.59;58.323;29.806;388.847;41.533;53.517;0;0.091
2024-06-25 00:46:00;27.343;67.43;48.388;430.396;44.392;51.734;0;0.045
2024-06-25 00:47:00;26.953;57.263;43.902;417.673;47.94;49.842;0;0.03
2024-06-25 00:48:00;27.574;70.413;34.126;417.329;45.915;54.609;0;0.081
2024-06-25 00:49:00;25.197;62.644;38.868;422.184;48.444;54.45;0;0.066
2024-06-25 00:50:00;27.976;64.532;52.787;364.569;46.025;56.447;0;0.059
2024-06-25 00:51:00;39.295;71.629;45.868;351.609;41.105;54.095;1;0.867
2024-06-25 00:52:00;29.113;58.564;40.07;393.641;37.437;54.065;0;0.104
2024-06-25 00:53:00;24.966;58.014;38.099;386.604;45.446;49.563;0;0.007
2024-06-25 00:54:00;28.604;62.082;40.613;334.547;44.358;61.591;0;0.051
2024-06-25 00:55:00;26.297;70.192;35.906;370.241;42.069;55.536;0;0.062
2024-06-25 00:56:00;25.023;57.403;23.162;348.245;39.898;53.779;0;0.015
2024-06-25 00:57:00;25.274;50.839;56.337;307.303;42.796;49.768;0;0.035
2024-06-25 00:58:00;25.519;62.744;41.243;414.523;44.417;45.677;0;0.008
2024-06-25 00:59:00;26.636;67.759;43.185;352.76;46.998;64.156;0;0.149
2024-06-25 01:00:00;26.784;71.001;39.537;452.435;45.566;58.882;0;0.11
2024-06-25 01:01:00;25.139;62.684;34.119;268.725;49.824;43.633;0;0.013
2024-06-25 01:02:00;25.963;62.943;38.513;322.161;41.893;60.342;0;0.003
2024-06-25 01:03:00;29.213;70.77;27.205;351.632;47.643;61.457;0;0.108
2024-06-25 01:04:00;28.591;55.651;58.217;406.869;45.142;55.871;0;0.066
2024-06-25 01:05:00;26.654;63.057;30.124;369.973;47.084;66.187;0;0.118
2024-06-25 01:06:00;26.057;65.952;31.744;365.524;43.69;56.517;0;0.139
2024-06-25 01:07:00;26.18;67.246;36.478;293.637;48.215;45.082;0;0.09
2024-06-25 01:08:00;26.92;62.451;50.305;292.153;45.886;57.556;0;0.028
2024-06-25 01:09:00;24.466;65.172;40.116;366.125;42.962;56.714;0;0.117
2024-06-25 01:10:00;25.614;52.558;30.111;281.795;44.964;50.777;0;0.143
2024-06-25 01:11:00;23.497;61.709;50.035;323.406;44.281;59.015;0;0.087
2024-06-25 01:12:00;26.599;67.268;45.848;11.001;46.468;43.326;1;0.858
2024-06-25 01:13:00;26.971;60.089;44.307;300.884;41.461;61.934;0;0.051
2024-06-25 01:14:00;25.275;65.295;45.726;430.268;44.912;48.853;0;0.057
2024-06-25 01:15:00;28.361;67.234;59.155;411.197;46.186;48.105;0;0.11
2024-06-25 01:16:00;24.161;63.287;57.481;271.429;45.099;54.203;0;0.139
2024-06-25 01:17:00;23.803;65.852;34.506;303.381;49.041;58.031;0;0.094
2024-06-25 01:18:00;26.337;60.186;52.991;235.711;47.322;56.147;0;0.118
2024-06-25 01:19:00;27.571;63.967;43.065;310.87;44.978;49.801;0;0.026
2024-06-25 01:20:00;28.526;68.051;43.993;388.319;45.65;51.457;0;0.032
2024-06-25 01:21:00;25.312;65.785;26.462;329.305;45.887;47.069;0;0.08
2024-06-25 01:22:00;27.618;62.067;38.637;373.04;46.21;53.427;0;0.026
2024-06-25 01:23:00;38.486;66.121;33.497;27.11;39.523;62.525;1;0.865
2024-06-25 01:24:00;25.741;68.573;46.624;389.899;44.095;54.97;0;0.044
2024-06-25 01:25:00;27.325;54.75;48.569;322.245;40.547;61.016;0;0.119
2024-06-25 01:26:00;26.978;70.795;23.404;350.608;48.835;65.188;0;0.121
2024-06-25 01:27:00;23.635;63.319;39.824;345.356;44.817;50.884;0;0.07
2024-06-25 01:28:00;28.215;67.127;48.975;286.423;44.42;53.694;0;0.027
2024-06-25 01:29:00;28.07;70.986;38.507;292.346;47.69;70.198;0;0.097
2024-06-25 01:30:00;25.062;58.142;45.833;398.39;46.267;65.11;0;0.149
2024-06-25 01:31:00;38.311;61.453;42.809;369.95;80.996;137.087;1;0.99
2024-06-25 01:32:00;26.741;63.557;42.733;402.502;44.787;57.71;0;0.005
2024-06-25 01:33:00;26.391;61.081;37.829;366.233;43.994;55.004;0;0.003
2024-06-25 01:34:00;25.175;73.675;30.267;357.15;39.766;60.785;0;0.048
2024-06-25 01:35:00;24.993;60.716;31.028;263.699;42.929;49.785;0;0.029
2024-06-25 01:36:00;25.962;62.222;45.675;336.482;44.449;49.123;0;0.122
2024-06-25 01:37:00;27.759;66.022;40.156;348.631;44.655;50.268;0;0.127
2024-06-25 01:38:00;26.815;58.989;38.892;447.655;40.553;50.997;0;0.039
2024-06-25 01:39:00;25.444;63.022;152.549;13.787;48.455;130.896;1;0.894
2024-06-25 01:40:00;27.158;66.587;37.558;426.803;44.694;46.732;0;0.035
2024-06-25 01:41:00;21.727;63.336;48.375;379.877;45.113;50.642;0;0.136
2024-06-25 01:42:00;27.723;64.533;37.318;314.435;46.202;42.477;0;0.075
2024-06-25 01:43:00;23.39;62.353;29.271;355.856;42.636;62.05;0;0.098
2024-06-25 01:44:00;25.456;57.428;45.949;361.811;46.369;63.897;0;0.062
2024-06-25 01:45:00;24.32;66.608;38.361;303.042;43.899;52.71;0;0.095
2024-06-25 01:46:00;24.058;73.775;40.251;330.781;42.31;52.914;0;0.058
2024-06-25 01:47:00;27.741;65.092;52.861;339.712;46.72;58.173;0;0.051
2024-06-25 01:48:00;25.298;66.126;39.836;430.281;49.475;65.321;0;0.095
2024-06-25 01:49:00;26.52;68.464;42.313;245.963;47.174;57.86;0;0.089
2024-06-25 01:50:00;25.93;58.653;30.569;410.291;47.769;50.117;0;0.044
2024-06-25 01:51:00;26.716;73.513;38.243;303.16;43.438;43.668;0;0.022
2024-06-25 01:52:00;26.115;66.012;44.876;281.396;40.207;47.194;0;0.055
2024-06-25 01:53:00;24.076;73.159;27.557;408.997;49.47;55.513;0;0.062
2024-06-25 01:54:00;27.494;61.335;41.607;386.595;51.164;50.413;0;0.094
2024-06-25 01:55:00;25.259;74.09;40.806;412.726;49.628;56.365;0;0.137
2024-06-25 01:56:00;23.665;68.876;40.33;390.035;43.993;51.13;0;0.005
2024-06-25 01:57:00;25.358;67.765;48.297;452.992;41.536;47.593;0;0.037
2024-06-25 01:58:00;28.251;66.17;165.878;20.441;41.803;107.427;1;0.927
2024-06-25 01:59:00;27.275;63.757;51.825;342.176;39.949;65.936;0;0.075
2024-06-25 02:00:00;25.477;71.003;32.051;367.146;44.678;61.223;0;0.064
2024-06-25 02:01:00;25.476;65.702;41.087;412.173;49.817;67.114;0;0.109
2024-06-25 02:02:00;25.518;55.165;40.676;311.031;44.575;58.78;0;0.036
2024-06-25 02:03:00;29.115;59.414;31.446;317.406;45.907;51.99;0;0.089
2024-06-25 02:04:00;26.573;64.071;47.65;334.552;49.127;64.263;0;0.133
2024-06-25 02:05:00;26.645;66.55;58.597;244.771;43.788;54.769;0;0.137
2024-06-25 02:06:00;27.545;64.717;39.864;356.904;51.107;56.546;0;0.144
2024-06-25 02:07:00;26.358;71.095;44.04;255.694;50.976;54.7;0;0.116
2024-06-25 02:08:00;25.611;55.244;40.676;352.653;86.865;34.372;1;0.952
2024-06-25 02:09:00;25.705;65.718;34.291;393.264;43.267;66.233;0;0.035
2024-06-25 02:10:00;25.893;55.91;25.434;326.156;47.092;58.437;0;0.03
2024-06-25 02:11:00;25.944;68.799;34.354;433.856;43.957;57.309;0;0.001
2024-06-25 02:12:00;27.091;64.528;28.864;276.975;41.53;54.568;0;0.106
2024-06-25 02:13:00;26.078;67.098;53.633;409.563;48.844;56.144;0;0.141
2024-06-25 02:14:00;27.099;60.681;39.079;383.757;48.649;50.819;0;0.028
2024-06-25 02:15:00;25.879;71.397;37.233;264.198;45.467;59.316;0;0.096
2024-06-25 02:16:00;26.118;70.209;47.113;485.54;41.211;45.85;0;0.112
2024-06-25 02:17:00;23.003;67.918;31.026;346.813;41.311;56.302;0;0.139
2024-06-25 02:18:00;27.374;64.352;33.865;306.126;45.322;58.931;0;0.097
2024-06-25 02:19:00;26.52;67.899;40.545;279.646;43.5;53.609;0;0.146
2024-06-25 02:20:00;27.497;61.466;48.23;338.999;43.977;57.596;0;0.052
2024-06-25 02:21:00;21.656;69.278;44.013;343.63;48.066;48.061;0;0.052
2024-06-25 02:22:00;29.133;73.247;41.987;355.132;47.2;48.239;0;0.081
2024-06-25 02:23:00;25.791;70.353;40.625;335.11;49.134;56.657;0;0.058
2024-06-25 02:24:00;27.662;61.352;43.202;381.661;42.028;59.75;0;0.0
2024-06-25 02:25:00;24.44;66.807;41.613;330.619;43.97;41.876;0;0.11
2024-06-25 02:26:00;26.919;58.534;31.76;253.252;47.277;58.654;0;0.113
2024-06-25 02:27:00;24.42;67.862;40.369;342.532;46.344;51.198;0;0.112
2024-06-25 02:28:00;25.064;67.253;31.41;231.626;49.597;53.65;0;0.052
2024-06-25 02:29:00;28.871;55.651;40.649;367.689;46.262;45.623;0;0.078
2024-06-25 02:30:00;25.714;59.191;36.155;22.774;50.544;142.592;1;0.875
2024-06-25 02:31:00;26.326;63.584;60.315;358.168;46.62;61.763;0;0.002
2024-06-25 02:32:00;27.305;63.496;39.681;415.704;48.187;55.23;0;0.084
2024-06-25 02:33:00;26.744;58.953;28.766;302.563;44.029;52.321;0;0.019
2024-06-25 02:34:00;26.226;66.945;38.927;403.063;45.043;54.185;0;0.012
2024-06-25 02:35:00;26.547;66.257;44.155;328.331;47.733;58.424;0;0.113
2024-06-25 02:36:00;38.339;64.029;53.387;437.66;87.125;124.552;1;0.895
2024-06-25 02:37:00;25.914;61.221;35.284;331.742;47.188;54.475;0;0.144
2024-06-25 02:38:00;26.302;70.244;27.341;307.975;44.75;62.651;0;0.077
2024-06-25 02:39:00;27.576;73.277;46.535;384.362;49.132;61.793;0;0.147
2024-06-25 02:40:00;27.658;62.582;28.955;328.211;38.424;57.894;0;0.009
2024-06-25 02:41:00;27.781;61.939;36.511;307.928;40.733;55.382;0;0.088
2024-06-25 02:42:00;26.958;67.456;37.939;326.108;47.045;59.601;0;0.052
2024-06-25 02:43:00;24.285;63.21;39.443;347.77;45.042;57.2;0;0.127
2024-06-25 02:44:00;28.45;64.303;45.513;417.109;46.817;62.426;0;0.054
2024-06-25 02:45:00;24.28;68.698;34.531;253.296;45.193;61.297;0;0.039
2024-06-25 02:46:00;26.454;55.453;37.81;351.154;46.713;47.872;0;0.129
2024-06-25 02:47:00;24.869;71.592;39.886;381.245;42.557;47.398;0;0.056
2024-06-25 02:48:00;40.585;65.363;41.197;34.187;46.711;50.091;1;0.882
2024-06-25 02:49:00;26.493;62.943;40.783;415.493;47.983;61.833;0;0.059
2024-06-25 02:50:00;40.009;90.228;43.488;346.283;48.662;43.966;1;0.997
2024-06-25 02:51:00;26.633;64.812;46.751;340.772;51.041;57.763;0;0.038
2024-06-25 02:52:00;28.421;56.344;43.141;379.616;45.732;57.538;0;0.065
2024-06-25 02:53:00;26.68;72.475;43.629;354.966;45.822;63.139;0;0.009
2024-06-25 02:54:00;25.634;65.207;27.342;330.48;40.43;56.262;0;0.088
2024-06-25 02:55:00;27.446;67.215;40.402;375.807;43.406;45.598;0;0.113
2024-06-25 02:56:00;27.784;69.758;43.836;317.374;44.421;48.285;0;0.062
2024-06-25 02:57:00;24.159;59.894;45.832;319.441;48.151;46.726;0;0.063
2024-06-25 02:58:00;26.896;67.367;34.461;323.6;43.167;51.234;0;0.013
2024-06-25 02:59:00;27.052;63.662;34.728;417.653;47.389;53.72;0;0.03
2024-06-25 03:00:00;25.554;69.234;35.407;188.949;44.995;46.842;0;0.023
2024-06-25 03:01:00;28.064;54.364;44.291;369.78;44.468;65.295;0;0.072
2024-06-25 03:02:00;25.775;64.505;48.271;351.714;45.747;45.723;0;0.079
2024-06-25 03:03:00;26.188;61.986;36.74;265.956;43.827;64.423;0;0.142
2024-06-25 03:04:00;25.74;67.161;47.264;365.486;43.713;63.296;0;0.011
2024-06-25 03:05:00;26.023;67.35;40.988;373.788;39.886;61.288;0;0.09
2024-06-25 03:06:00;24.356;61.462;39.006;379.482;44.256;50.144;0;0.079
2024-06-25 03:07:00;23.84;61.439;38.309;217.409;43.56;57.397;0;0.077
2024-06-25 03:08:00;28.392;64.447;45.973;418.319;43.452;46.058;0;0.131
2024-06-25 03:09:00;24.73;60.517;42.605;313.113;46.251;61.376;0;0.031
2024-06-25 03:10:00;24.513;69.21;58.207;384.328;46.976;54.482;0;0.006
2024-06-25 03:11:00;22.77;63.154;33.182;387.054;45.697;52.135;0;0.101
2024-06-25 03:12:00;25.042;50.465;44.145;37.748;47.986;146.346;1;0.959
2024-06-25 03:13:00;24.015;63.126;35.766;383.023;46.727;37.657;0;0.003
2024-06-25 03:14:00;28.463;59.807;33.046;330.725;44.115;47.73;0;0.038
2024-06-25 03:15:00;27.515;56.844;39.913;246.431;43.611;62.79;0;0.046
2024-06-25 03:16:00;24.968;58.813;41.099;408.387;45.938;52.18;0;0.093
2024-06-25 03:17:00;29.379;65.547;63.345;311.248;46.721;53.815;0;0.026
2024-06-25 03:18:00;27.473;71.643;38.527;307.275;49.194;59.589;0;0.062
2024-06-25 03:19:00;25.513;66.566;30.959;329.847;48.574;67.64;0;0.072
2024-06-25 03:20:00;22.251;61.967;42.184;363.612;43.376;64.275;0;0.069
2024-06-25 03:21:00;29.436;67.28;23.403;347.136;44.694;48.194;0;0.146
2024-06-25 03:22:00;23.916;62.705;39.264;377.403;47.013;41.402;0;0.007
2024-06-25 03:23:00;23.532;61.527;40.128;283.026;48.204;71.517;0;0.143
2024-06-25 03:24:00;27.534;59.228;46.357;312.881;47.817;70.883;0;0.087
2024-06-25 03:25:00;29.66;56.241;47.789;344.2;44.808;56.319;0;0.119
2024-06-25 03:26:00;28.076;63.05;35.971;444.894;41.238;46.107;0;0.065
2024-06-25 03:27:00;26.846;65.79;38.795;344.309;42.003;61.743;0;0.068
2024-06-25 03:28:00;26.892;64.517;33.871;404.261;45.818;54.244;0;0.132
2024-06-25 03:29:00;27.28;62.92;30.975;351.928;46.027;54.209;0;0.134
2024-06-25 03:30:00;27.138;60.271;42.479;325.817;41.704;61.261;0;0.036
2024-06-25 03:31:00;26.422;68.041;29.811;337.664;45.134;57.341;0;0.03
2024-06-25 03:32:00;26.156;58.414;36.683;341.579;46.894;46.699;0;0.074
2024-06-25 03:33:00;25.906;68.88;32.039;380.182;41.546;52.727;0;0.135
2024-06-25 03:34:00;24.869;59.989;44.397;418.731;48.315;100.214;1;0.939
2024-06-25 03:35:00;25.579;61.238;54.411;367.984;43.867;58.572;0;0.098
2024-06-25 03:36:00;23.461;57.666;29.587;409.354;48.773;56.834;0;0.106
2024-06-25 03:37:00;25.852;62.493;25.176;301.761;43.4;61.534;0;0.117
2024-06-25 03:38:00;24.517;69.877;39.001;329.268;41.92;52.468;0;0.085
2024-06-25 03:39:00;24.345;67.578;40.126;313.785;43.626;56.251;0;0.06
2024-06-25 03:40:00;26.27;69.892;41.749;365.722;44.715;31.371;0;0.145
2024-06-25 03:41:00;28.088;67.611;36.429;332.052;43.835;51.852;0;0.092
2024-06-25 03:42:00;27.377;59.482;38.395;386.489;44.352;60.347;0;0.109
2024-06-25 03:43:00;23.644;63.346;42.94;303.45;46.002;52.267;0;0.052
2024-06-25 03:44:00;24.516;61.099;48.323;352.152;44.486;51.736;0;0.1
2024-06-25 03:45:00;27.411;71.653;24.36;384.343;44.802;47.71;0;0.039
2024-06-25 03:46:00;24.526;59.016;37.048;246.735;39.872;62.024;0;0.037
2024-06-25 03:47:00;40.431;91.469;41.71;43.481;46.175;58.839;1;0.992
2024-06-25 03:48:00;26.825;69.465;32.656;335.842;44.732;60.778;0;0.078
2024-06-25 03:49:00;24.547;74.148;53.849;248.748;49.831;42.917;0;0.102
2024-06-25 03:50:00;26.158;62.952;34.917;357.905;42.181;53.877;0;0.04
2024-06-25 03:51:00;23.999;68.562;39.67;351.672;39.575;53.039;0;0.09
2024-06-25 03:52:00;25.098;76.408;44.448;345.905;46.854;53.036;0;0.067
2024-06-25 03:53:00;26.48;61.912;35.27;399.56;46.04;50.688;0;0.09
2024-06-25 03:54:00;36.728;57.325;25.227;387.372;99.594;52.577;1;0.933
2024-06-25 03:55:00;26.661;55.6;36.571;364.894;40.411;60.948;0;0.107
2024-06-25 03:56:00;25.971;68.564;48.236;372.508;49.612;41.61;0;0.121
2024-06-25 03:57:00;26.829;86.771;37.305;344.782;49.242;67.441;1;0.871
2024-06-25 03:58:00;36.244;63.138;199.759;438.775;37.538;58.387;1;0.902
2024-06-25 03:59:00;28.046;67.187;47.405;276.04;43.625;54.704;0;0.099
2024-06-25 04:00:00;26.188;65.926;37.354;356.983;49.993;61.348;0;0.104
2024-06-25 04:01:00;25.356;67.127;35.919;353.251;43.572;44.837;0;0.106
2024-06-25 04:02:00;26.183;66.111;41.196;390.664;43.528;50.347;0;0.102
2024-06-25 04:03:00;26.815;71.394;46.166;307.807;44.152;54.152;0;0.059
2024-06-25 04:04:00;26.073;93.436;59.054;262.816;41.637;64.559;1;0.968
2024-06-25 04:05:00;26.061;61.615;46.618;357.841;39.886;54.675;0;0.038
2024-06-25 04:06:00;24.947;61.137;49.279;364.062;48.158;58.15;0;0.024
2024-06-25 04:07:00;25.006;69.151;35.952;424.48;39.471;50.873;0;0.104
2024-06-25 04:08:00;23.896;69.502;31.793;286.482;45.742;58.408;0;0.014
2024-06-25 04:09:00;28.624;67.256;40.499;407.735;47.66;66.741;0;0.141
2024-06-25 04:10:00;24.134;70.917;40.857;468.371;40.646;61.969;0;0.124
2024-06-25 04:11:00;24.961;59.11;31.372;331.112;42.227;54.43;0;0.129
2024-06-25 04:12:00;24.922;73.336;38.598;285.453;48.64;59.728;0;0.136
2024-06-25 04:13:00;27.342;72.616;43.195;329.651;46.599;59.043;0;0.061
2024-06-25 04:14:00;25.558;68.678;42.883;350.7;43.148;58.546;0;0.127
2024-06-25 04:15:00;27.872;73.909;44.034;378.189;48.607;62.784;0;0.024
2024-06-25 04:16:00;24.99;56.717;42.328;320.43;48.62;62.731;0;0.003
2024-06-25 04:17:00;26.418;62.378;35.944;427.76;45.807;54.11;0;0.118
2024-06-25 04:18:00;24.747;61.323;35.889;294.273;42.3;59.493;0;0.011
2024-06-25 04:19:00;29.218;68.607;30.408;263.04;43.76;52.318;0;0.148
2024-06-25 04:20:00;24.219;59.749;54.278;405.336;45.859;48.538;0;0.101
2024-06-25 04:21:00;26.465;68.787;40.108;236.269;44.434;53.114;0;0.113
2024-06-25 04:22:00;26.951;71.853;38.201;339.794;47.817;54.466;0;0.037
2024-06-25 04:23:00;26.621;68.476;32.57;505.884;40.411;43.369;0;0.101
2024-06-25 04:24:00;25.722;66.419;63.485;349.398;40.517;61.022;0;0.006
2024-06-25 04:25:00;25.805;60.061;31.413;293.962;45.543;35.629;0;0.126
2024-06-25 04:26:00;26.066;60.766;36.569;347.13;43.525;74.004;0;0.025
2024-06-25 04:27:00;25.779;71.248;43.327;347.46;43.119;65.513;0;0.105
2024-06-25 04:28:00;27.446;68.897;44.802;358.032;39.696;53.173;0;0.034
2024-06-25 04:29:00;29.316;64.805;47.663;383.113;45.059;55.066;0;0.01
2024-06-25 04:30:00;25.164;62.91;54.461;298.044;44.842;57.121;0;0.072
2024-06-25 04:31:00;23.945;54.871;44.049;434.377;46.96;50.876;0;0.025
2024-06-25 04:32:00;25.868;59.646;31.552;362.256;45.207;56.348;0;0.109
2024-06-25 04:33:00;29.87;74.557;37.944;386.34;44.602;53.992;0;0.036
2024-06-25 04:34:00;24.794;58.598;42.463;318.593;48.531;54.34;0;0.051
2024-06-25 04:35:00;28.459;65.947;56.546;414.319;41.063;56.27;0;0.085
2024-06-25 04:36:00;28.517;70.037;28.818;337.147;46.609;45.805;0;0.043
2024-06-25 04:37:00;25.17;58.725;49.621;363.878;39.987;55.277;0;0.057
2024-06-25 04:38:00;26.853;65.924;41.439;303.345;42.485;56.144;0;0.122
2024-06-25 04:39:00;28.443;69.69;46.703;300.153;41.362;55.902;0;0.027
2024-06-25 04:40:00;25.431;65.062;39.184;384.41;47.346;53.489;0;0.012
2024-06-25 04:41:00;25.695;79.342;33.261;327.82;44.804;62.965;0;0.049
2024-06-25 04:42:00;25.127;56.657;46.007;307.309;44.959;52.524;0;0.064
2024-06-25 04:43:00;24.478;70.294;45.235;317.841;41.68;56.591;0;0.081
2024-06-25 04:44:00;25.026;64.136;47.776;384.948;44.101;64.081;0;0.056
2024-06-25 04:45:00;24.164;68.86;39.894;318.548;42.71;54.444;0;0.118
2024-06-25 04:46:00;26.051;67.207;35.201;344.117;46.15;56.501;0;0.006
2024-06-25 04:47:00;24.845;61.334;27.53;350.751;42.027;54.325;0;0.065
2024-06-25 04:48:00;26.351;66.145;46.555;254.133;48.989;63.662;0;0.057
2024-06-25 04:49:00;38.136;55.71;152.426;276.444;97.965;53.196;1;0.868
2024-06-25 04:50:00;26.496;68.016;32.274;366.814;42.58;63.983;0;0.145
2024-06-25 04:51:00;27.25;66.491;35.691;313.149;50.032;54.275;0;0.077
2024-06-25 04:52:00;23.009;68.193;36.266;402.836;43.695;48.984;0;0.148
2024-06-25 04:53:00;26.561;70.291;28.136;398.34;41.055;59.756;0;0.045
2024-06-25 04:54:00;27.842;66.838;33.459;385.958;45.657;52.867;0;0.005
2024-06-25 04:55:00;24.186;65.74;30.929;440.989;43.574;59.344;0;0.025
2024-06-25 04:56:00;28.509;60.595;36.7;345.846;42.492;35.894;0;0.059
2024-06-25 04:57:00;26.629;61.439;34.09;382.444;41.712;55.036;0;0.047
2024-06-25 04:58:00;24.942;70.934;26.984;320.78;53.305;51.783;0;0.015
2024-06-25 04:59:00;25.916;72.182;56.181;472.618;44.245;47.557;0;0.065
2024-06-25 05:00:00;26.837;63.809;50.02;449.182;39.223;51.127;0;0.051
2024-06-25 05:01:00;26.114;65.23;33.768;350.594;49.481;50.984;0;0.018
2024-06-25 05:02:00;26.808;60.477;42.179;369.329;46.833;54.664;0;0.044
2024-06-25 05:03:00;24.619;70.864;43.34;417.965;42.701;45.429;0;0.133
2024-06-25 05:04:00;26.254;68.327;49.529;342.643;42.201;57.214;0;0.045
2024-06-25 05:05:00;23.879;74.706;33.451;317.169;47.02;64.564;0;0.107
2024-06-25 05:06:00;25.833;60.608;48.737;393.699;44.259;56.966;0;0.092
2024-06-25 05:07:00;24.644;63.11;35.617;353.922;39.222;60.663;0;0.064
2024-06-25 05:08:00;24.897;66.157;29.313;359.15;50.362;62.662;0;0.036
2024-06-25 05:09:00;27.854;68.232;45.793;308.286;43.698;63.655;0;0.055
2024-06-25 05:10:00;27.637;63.922;50.326;264.116;49.487;68.091;0;0.089
2024-06-25 05:11:00;26.914;60.635;60.703;361.807;48.835;51.506;0;0.053
2024-06-25 05:12:00;24.362;69.407;30.402;395.248;41.997;49.971;0;0.032
2024-06-25 05:13:00;25.525;92.921;186.863;338.71;48.1;103.439;1;0.896
2024-06-25 05:14:00;27.82;60.419;36.722;421.821;43.046;59.958;0;0.132
2024-06-25 05:15:00;26.213;71.777;46.267;314.804;39.4;60.43;0;0.066
2024-06-25 05:16:00;29.479;70.851;28.236;297.265;43.726;68.225;0;0.094
2024-06-25 05:17:00;26.59;65.671;29.898;346.638;46.193;55.08;0;0.074
2024-06-25 05:18:00;26.288;65.398;33.793;345.87;43.612;57.983;0;0.131
2024-06-25 05:19:00;25.536;67.77;40.632;388.498;44.079;48.137;0;0.082
2024-06-25 05:20:00;26.2;60.691;34.871;311.252;48.431;69.947;0;0.072
2024-06-25 05:21:00;39.716;65.15;199.753;3.443;45.319;52.644;1;0.851
2024-06-25 05:22:00;27.062;54.238;48.215;448.346;42.47;52.842;0;0.108
2024-06-25 05:23:00;27.435;69.382;44.797;348.043;47.106;52.573;0;0.017
2024-06-25 05:24:00;24.821;57.193;52.95;412.486;45.593;50.486;0;0.027
2024-06-25 05:25:00;24.003;72.517;43.327;297.175;37.435;49.894;0;0.118
2024-06-25 05:26:00;23.246;63.349;30.265;403.761;46.285;51.334;0;0.125
2024-06-25 05:27:00;26.762;63.942;50.907;402.364;46.175;45.439;0;0.082
2024-06-25 05:28:00;24.345;61.861;35.159;393.172;45.06;49.503;0;0.083
2024-06-25 05:29:00;22.771;86.39;47.283;349.222;47.675;68.643;1;0.945
2024-06-25 05:30:00;26.583;72.093;52.59;202.288;42.983;60.15;0;0.066
2024-06-25 05:31:00;29.739;52.561;43.654;317.914;46.009;61.481;0;0.102
2024-06-25 05:32:00;25.991;85.021;28.031;318.704;40.299;63.24;1;0.952
2024-06-25 05:33:00;27.258;66.69;32.654;301.087;46.221;67.839;0;0.144
2024-06-25 05:34:00;26.123;58.965;50.582;356.112;50.859;42.6;0;0.113
